category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
0006419	0.17624679276611466	0.012527527116232184	0.14397588291470054	0.20851770261752878	-1.3444361355190653	0.10328916556345957	-1.6105090260105372	-1.0783632450275933	2156	0.08415643713051202	0.0
0006420	0.08632567719218281	0.008898674362734577	0.06340269203377855	0.10924866235058708	-0.6625225298391313	0.07336495627158995	-0.8515106571947471	-0.4735344024835155	2143	0.042104714535199594	0.0
0006423	0.03707168973213737	0.006619065738932123	0.02002097638864822	0.05412240307562652	-0.28081516765491804	0.05457936068401617	-0.42141160077694373	-0.14021873453289238	2158	0.014340670424121238	2.1245667447544747e-09
0006424	0.020740151334819858	0.023058040276339002	-0.03865736041702941	0.08013766308666913	0.7711925083109606	0.19006761033070113	0.2815783440990745	1.2608066725228468	2164	0.00037407688713686493	0.597463785867534
0006426	-0.020752346339232813	0.01743318734239067	-0.06566023693323118	0.024155544254765557	0.5787851064321081	0.1437352997022499	0.20852297439911233	0.9490472384651039	2151	0.0006589585953489241	1.5942885156317743
0006427	0.008677550341160543	0.004146288202974482	-0.002003288069701724	0.01935838875202281	-0.06208532842766432	0.03417796638818513	-0.15012776984362922	0.025957112988300564	2163	0.002022745240437218	0.0615194241315935
0006428	0.027851283673816306	0.004467285126909764	0.016343557186896757	0.039359010160735855	-0.2177304731603435	0.03683423186134486	-0.31261545443516786	-0.12284549188551913	2150	0.017773801486052676	1.7926105044807628e-11
0006429	0.013509751891547106	0.003010469078603259	0.0057547835450651105	0.0212647202380291	-0.10604915034946706	0.024816938946296628	-0.16997758507512717	-0.04212071562380694	2145	0.009309837153718359	2.7046279600373424e-06
0006430	0.20053529955978627	0.014414020724259216	0.16340478217409454	0.237665816945478	-1.4823965862514887	0.11882233920187879	-1.7884829320355284	-1.176310240467449	2157	0.08241572191311997	0.0
0006431	0.073917007800853	0.0076804606627152204	0.05413214113369859	0.09370187446800742	-0.5732319328236326	0.06331473045878665	-0.7363306784854671	-0.4101331871617982	2159	0.04117225602955532	0.0
0006432	0.0192977868933627	0.003434628960259513	0.010450182691734195	0.028145391094991208	0.5309533313862187	0.028311673976865622	0.45802245922181284	0.6038842035506246	2164	0.01439143617763261	1.870244847879121e-09
0006433	0.10779168737217654	0.008336800288958356	0.08631608982781981	0.12926728491653328	-0.8420906484509927	0.06872376954786931	-1.0191230788063042	-0.6650582180956813	2152	0.0721461035719616	0.0
0006434	0.05390186316531373	0.006177350358204625	0.03798900864257862	0.06981471768804884	-0.4214271509177261	0.05091994838625859	-0.5525969379607282	-0.290257363874724	2164	0.034018579175302044	0.0
0006435	0.13955431027895945	0.009321450569134438	0.11554225361286914	0.16356636694504978	-1.0893554273341235	0.07683679155982617	-1.2872870023922358	-0.8914238522760113	2164	0.09393416373119923	0.0
0006436	0.24884290266010764	0.011620293213537023	0.21890902734203627	0.278776777978179	-1.9395739737793674	0.0957861698552692	-2.186319147326541	-1.6928288002321938	2164	0.17499220585641884	0.0
0006437	0.04403962462454685	0.0077010905497756415	0.024201615368324797	0.0638776338807689	-0.3263358009942196	0.06348015096661122	-0.4898606698842101	-0.1628109321042291	2164	0.014900713763161821	9.085741048409091e-10
0006438	0.02363226055570465	0.0034357501735045627	0.014781768108756897	0.03248275300265241	-0.18781309194522142	0.02832520443335681	-0.2607788185655486	-0.11484736532489427	2153	0.021521777257696773	8.304468224196171e-14
0006457	0.5014414182260465	0.019413465905042067	0.4514323300546581	0.5514505063974349	-2.152876161171752	0.16002535465228793	-2.5651014747560454	-1.7406508475874582	2164	0.23581734191246528	0.0
0006465	0.38671594441409424	0.024419282454693995	0.3238118728108025	0.449620016017386	-2.40725952825495	0.20135259777069128	-2.9259438201122507	-1.888575236397649	2158	0.10420278186546972	0.0
0006508	0.8304049422554589	0.016065382258401126	0.7890205175578177	0.8717893669531002	-3.2949847351422537	0.1324270743874492	-3.636116878764323	-2.9538525915201843	2164	0.5527292976764129	0.0
0006520	0.48422420247004916	0.02241608928068532	0.42648035648300375	0.5419680484570946	-2.5888442440132486	0.18483795919712517	-3.0649868269050433	-2.112701661121454	2157	0.17799253108014312	0.0
0006522	0.09618109244730823	0.016109155296418484	0.054683908403734216	0.13767827649088224	-0.6401377488425171	0.13306405368602858	-0.9829107511377266	-0.29736474654730743	2088	0.016801983897042017	1.3933298959045715e-10
0006541	0.5175351032976393	0.024071521479535077	0.45552686396635694	0.5795433426289217	-3.703723150228196	0.19881673429831886	-4.215875057780666	-3.191571242675727	2115	0.17949565157044245	0.0
0006556	0.033643502730817114	0.010681792731630634	0.0061272046541366	0.061159800807497625	-0.21773273535465484	0.0880675327815581	-0.4445946997999485	0.009129229090638818	2158	0.004580065556511026	0.001808416471036356
0006614	-0.00466016847648225	0.0025893718787085326	-0.01133039043603543	0.002010053483070931	0.042209795015703086	0.021344463858849277	-0.01277354388469265	0.09719313391609882	2162	0.0014973036115973892	1.8728042122566608
0006633	0.8878927613596432	0.02527842200230232	0.8227755462817125	0.953009976437574	-4.894694634920562	0.2084677607704179	-5.4317075866651585	-4.357681683175965	2151	0.36471482475604156	0.0
0006730	0.21630107346078575	0.020979507267305443	0.16225786274020693	0.2703442841813646	-0.9323819155109195	0.17286460862539704	-1.3776811473299424	-0.4870826836918967	2119	0.04781113168843443	0.0
0006779	0.44826900593364427	0.025913767069707525	0.3815151419620777	0.5150228699052108	-2.39113351620234	0.21391336996514004	-2.942174357232541	-1.8400926751721391	2127	0.12343579545025074	0.0
0006810	1.1682717826860605	0.04005415839896783	1.0650922706503194	1.2714512947218015	-7.507405416728304	0.3304218313516169	-8.358572054290068	-6.6562387791665385	2129	0.2856978725285426	0.0
0006812	0.7166670493775295	0.030032484244688712	0.6393033699632114	0.7940307287918476	-4.357954474966782	0.2477443754898395	-4.996143986228608	-3.7197649637049555	2121	0.2118122534194089	0.0
0006817	0.354552080145945	0.027982250046835716	0.2824698040252962	0.42663435626659385	-1.28984067624004	0.23101414909488763	-1.8849331243084706	-0.6947482281716095	2075	0.07187870506438421	0.0
0006886	0.1882195325142914	0.02342573036074899	0.12787485110500202	0.2485642139235808	-0.6374475938611996	0.193421723021106	-1.1357019523635687	-0.1391932353588306	2106	0.029769549725085387	0.0
0006950	0.6644462629538845	0.030356488788442215	0.5862479478348573	0.7426445780729117	-5.048183511229901	0.25062852328305224	-5.693802587207044	-4.402564435252758	2112	0.18504169112510094	0.0
0007165	1.5734623613470125	0.04362844174962158	1.4610754953999874	1.6858492272940375	-10.16637153144818	0.35992353994507836	-11.093534570346701	-9.239208492549658	2143	0.3779216290372932	0.0
0008033	0.16167367310647146	0.0121984011014129	0.13025059186923182	0.1930967543437111	0.8231108821541564	0.10055151779659662	0.5640901723101235	1.0821315919981893	2164	0.07514350568849959	0.0
0008080	1.547627186259597	0.03196772823125587	1.4652783183358817	1.6299760541833122	-10.086484445077687	0.26359317568197255	-10.765500465634448	-9.407468424520927	2156	0.5210926541493147	0.0
0008094	0.01753785531945995	0.005310336834216065	0.003858427634519367	0.031217283004400534	-0.1278730025166906	0.04376599156316241	-0.24061419678339696	-0.015131808249984224	2146	0.005061512081837138	0.0009647244447812398
0008135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2164	0.0	
0008152	0.8200449999298642	0.018183995911406053	0.7732030264620823	0.8668869733976462	-4.58282920876523	0.1498908236659971	-4.968947970528839	-4.196710447001622	2164	0.48471619091789264	0.0
0008168	1.060377467490319	0.01804537860099629	1.0138925722141525	1.1068623627664855	-5.809225804520796	0.1487482000681414	-6.192401167896328	-5.426050441145264	2164	0.6149557886373453	0.0
0008173	0.33976484069599433	0.02122639058259487	0.28508565855522994	0.3944440228367587	-1.629153204968939	0.17500851051734737	-2.079975128061626	-1.1783312818762521	2153	0.10643627958090807	0.0
0008233	1.0243550754451893	0.021118138135611912	0.969954751607853	1.0787553992825256	-6.460768069058046	0.17416612463957315	-6.9094200061295865	-6.012116131986506	2152	0.5225220690976773	0.0
0008236	1.1555673507352042	0.034901984048998545	1.065659839824984	1.2454748616454245	-7.77121865104829	0.2879787320897538	-8.513051864911496	-7.029385437185084	2129	0.3400970548130654	0.0
0008270	0.8619910865089833	0.015527435184673002	0.8219924134732656	0.901989759544701	-3.755150329938068	0.1279927723581992	-4.084859711532789	-3.425440948343347	2164	0.5877044937853122	0.0
0008299	0.4302881999142489	0.01571753645449721	0.38979982600746405	0.4707765738210337	-2.058921853115775	0.12958102985021805	-2.3927225860099366	-1.7251211202216135	2161	0.2576834035409047	0.0
0008324	0.5435286302571973	0.02587562389079172	0.47687302311451785	0.6101842373998768	-3.211346963065122	0.21344389095930552	-3.761178426176293	-2.661515499953951	2144	0.17080494110207556	0.0
0008360	0.1354040924913748	0.021514134953776756	0.07998368085044588	0.19082450413230373	0.6111685837293199	0.17739237887194095	0.15420581575520004	1.0681313517034399	2147	0.018131832082621813	1.1177281322716226e-11
0008381	0.4954192760681756	0.026266337153017464	0.4277571915620026	0.5630813605743485	-3.1237712147370496	0.21674864181065084	-3.6821157160412863	-2.565426713432813	2110	0.1443942387186783	0.0
0008408	0.2345467214545275	0.01749867816786806	0.1894701264940994	0.27962331641495564	-0.5359928265696845	0.14424174402737935	-0.9075595591842137	-0.16442609395515528	2164	0.07672283638617228	0.0
0008483	0.9923044223749916	0.033722085129621875	0.9054363310810857	1.0791725136688977	-6.937375887200911	0.278603658386408	-7.655058911204298	-6.219692863197524	2091	0.29303547274098674	0.0
0008649	-0.16543243460380153	0.023079613982476946	-0.22488552022266214	-0.10597934898494091	1.9286325682192462	0.1902763867886216	1.438480595851757	2.4187845405867354	2145	0.023413839405000414	1.9999999999999938
0008652	0.3071727921004444	0.02787473283203685	0.23536748032511748	0.37897810387577135	-1.6442783769117875	0.23013573008625907	-2.237108017613991	-1.0514487362095841	2080	0.05521192908639905	0.0
0008654	0.6934455617778718	0.02322774032840036	0.6336109026919124	0.7532802208638311	-3.9381615790223883	0.19147148363691507	-4.431392120871082	-3.444931037173695	2163	0.29200307547132465	0.0
0008658	0.48923493268383234	0.019446371755753245	0.43914107904101196	0.5393287863266527	-2.8455939084229116	0.16036215094541612	-3.2586868092583035	-2.4325010075875197	2145	0.22800730872272734	0.0
0008716	0.21702982428072284	0.016155103213050068	0.17541427840390586	0.2586453701575398	-1.6405188320557715	0.13345496690415828	-1.9842988268008832	-1.2967388373106599	2075	0.08008781292296341	0.0
0008757	0.7740313721332714	0.021167202131859693	0.7195046594416009	0.828558084824942	-4.129557930962397	0.17448141638983514	-4.579022059582613	-3.680093802342182	2164	0.38214114378120867	0.0
0008760	-0.01290923498927548	0.016185491664079323	-0.05460306151594382	0.028784591537392858	0.25635079453381476	0.1334931416282115	-0.08752753830045806	0.6002291273680875	2107	0.00030211055243567486	1.3330072166229128
0008762	0.018988360217210006	0.00616496901350023	0.0031074000384334124	0.0348693203959866	-0.13578934383976116	0.05087161903429293	-0.26683463447209976	-0.004744053207422577	2116	0.004467490024924192	0.0023830063076581975
0008763	0.009212641057448836	0.007683144064931956	-0.010579138053815882	0.029004420168713553	-0.04248605078757292	0.06335587837189419	-0.20569079347357236	0.12071869189842652	2130	0.0006751890559705265	0.4003905750118899
0008764	-0.0011960131987718574	0.002557340382782143	-0.007783722024818658	0.005391695627274943	0.013422205521486737	0.021087356088276665	-0.040898823761913956	0.06774323480488743	2134	0.00010258010020725017	1.1299838639723165
0008784	0.09693430859619545	0.01610699084101358	0.05544270018974447	0.13842591700264645	-0.6463516415722986	0.13304617495775892	-0.9890785882634856	-0.30362469488111166	2088	0.017066174694632674	9.691492053320871e-11
0008839	0.051176154490117705	0.008919979329635543	0.028198287736976548	0.07415402124325886	-0.38255052244968585	0.07370870869758837	-0.5724241560546734	-0.1926768888446982	2077	0.015615442397898471	7.93154653067063e-10
0008840	0.3569768789607375	0.01680992676906046	0.31367450760363774	0.40027925031783723	-2.7600477707799578	0.13888830554814302	-3.1178240458719744	-2.402271495687941	2093	0.17740994298850243	0.0
0008961	0.14672911519029594	0.01525575286193107	0.1074302958179615	0.1860279345626304	-1.0623779114436633	0.1257822894297303	-1.3863930890146485	-0.7383627338726781	2129	0.04167822127538501	0.0
0008963	0.03612673635443012	0.005167222957673642	0.022815970015462816	0.04943750269339742	-0.282308033122382	0.042613586864738595	-0.39208063288594863	-0.17253543335881538	2138	0.022372535334387322	3.064215547965432e-14
0008966	-0.0037279476237367694	0.004406171647073447	-0.01507824578659797	0.007622350539124431	0.04123168459428448	0.03636095285637505	-0.05243412996373765	0.13489749915230662	2111	0.0003393069982446928	1.366007882018429
0009055	1.2162269254559255	0.0338907353695699	1.1289243911439133	1.3035294597679377	-7.3150059539757635	0.27954535114486684	-8.03511477852494	-6.594897129426586	2152	0.374610188334892	0.0
0009058	0.8510582103185358	0.017911721948523605	0.804917614579139	0.8971988060579326	-4.810439265970363	0.14768058746218232	-5.1908644592729445	-4.430014072667781	2159	0.5113922027010055	0.0
0009073	0.29888002316414786	0.01626482938556599	0.25698182266692987	0.34077822366136584	-0.9238056997612052	0.1343822122348163	-1.269974278478092	-0.5776371210443183	2109	0.13812560560868636	0.0
0009086	0.5330960791580528	0.027698458572988537	0.4617448498740343	0.6044473084420713	-3.117889481558235	0.22888972150061235	-3.7075094041438126	-2.5282695589726574	2090	0.1506755857388382	0.0
0009089	0.3082336417978482	0.018839160309000326	0.2597039648418633	0.35676331875383305	-0.7030183417201472	0.15551786845050072	-1.103632370848637	-0.30240431259165734	2133	0.11159951995518647	0.0
0009113	0.018604444186094284	0.011493560817018593	-0.011002968478545615	0.04821185685073418	0.4824339640042417	0.09491042874044062	0.23794469956886669	0.7269232284396168	2120	0.0012355528363634516	0.18861793810312966
0009116	0.5297664965707063	0.021551609161659813	0.4742495513702706	0.585283441771142	-2.885132852916264	0.17766885784718173	-3.342807830730604	-2.427457875101924	2157	0.21898787729249425	0.0
0009152	0.12014173128592842	0.015304265426650062	0.08071794354687786	0.15956551902497898	-0.1009349941457588	0.12619134723479836	-0.42600390462259935	0.22413391633108176	2158	0.027789102574740987	0.0
0009228	0.4252436101250105	0.026166666052219515	0.357838278374493	0.492648941875528	-1.8363341476691046	0.215813089065216	-2.392268665101101	-1.2803996302371081	2150	0.10949199300689383	0.0
0009249	0.29870384981582915	0.01875761607344383	0.2503842308106378	0.3470234688210205	-1.739032100666669	0.1546656048582478	-2.137450698781515	-1.3406135025518227	2139	0.10607715620100322	0.0
0009252	0.29907180636152986	0.013137363556715567	0.26522995783943054	0.3329136548836292	0.4328940152240821	0.10832961015017432	0.15383693947723304	0.7119510909709312	2159	0.19371848670154057	0.0
0009294	0.02806491278507336	0.011094969953786964	-0.0005157298158818581	0.056645555386028584	-0.16595887431735115	0.09155242694947206	-0.4017979261391912	0.06988017750448888	2117	0.003016149642391275	0.017019711819860728
0009306	0.5321746950839081	0.016258217390887175	0.49029352708498275	0.5740558630828335	-2.0526777510509033	0.1340166159261132	-2.397904553676571	-1.7074509484252358	2164	0.33135957661128923	0.0
0009320	0.0020085020729985843	0.006590611775159213	-0.014968913859811549	0.01898591800580872	0.006889966212235889	0.05443227173896637	-0.13332756578734148	0.14710749821181326	2098	4.43080449087363e-05	0.9425886715263609
0009360	0.016066496520131857	0.018656262173422658	-0.03199203483860491	0.06412502787886863	0.6769027209874564	0.15378371823923706	0.2807558628031817	1.0730495791717312	2164	0.00034291655674989485	0.6236645503713301
0009378	0.014016692083283794	0.0033428412988728905	0.005405532897387228	0.02262785126918036	0.5769619689333908	0.027561055154079462	0.5059646908564821	0.6479592470102995	2159	0.008085070842138609	1.3772676422441066e-05
0009379	-0.0023075169272569773	0.0018763155271856078	-0.007140905725287102	0.0025258718707731483	0.020297240057283245	0.015474471099340895	-0.0195649974946189	0.060159477609185386	2147	0.000704603240845203	1.6181964110060885
0009380	0.07913777992586482	0.009483102161342587	0.05470930875824631	0.10356625109348333	0.11962292140882824	0.07817794783668044	-0.08176347221846059	0.32100931503611707	2157	0.031304507203698484	0.0
0009381	-0.0015140126692668016	0.0033202698804829967	-0.010067027881391001	0.007039002542857397	0.018612700700711655	0.02737069669927082	-0.051894213996609984	0.08911961539803329	2142	9.715301409163324e-05	1.1239839390702557
0009408	0.40098672396164137	0.025079309928664823	0.33638242158540077	0.46559102633788196	-2.5688879618408613	0.20725380188178052	-3.102773755488328	-2.0350021681933947	2091	0.10903166690748933	0.0
0009423	0.268873468462886	0.01718248193998249	0.2246113949854911	0.3131355419402809	-1.2589989272677375	0.14202322945505025	-1.6248507663439469	-0.8931470881915281	2082	0.10532382968140364	0.0
0009432	0.710635504629056	0.020505553446119082	0.6578131989518532	0.7634578103062588	-4.70982921355597	0.16936651318252444	-5.146117351514153	-4.273541075597787	2108	0.3631731920563276	0.0
0009435	0.5445193712477682	0.014108420788401285	0.5081760792968465	0.5808626631986898	-2.833774430617777	0.1163333865978278	-3.1334492344937814	-2.5340996267417726	2156	0.40882654489538106	0.0
0009451	0.23912036227013198	0.0192009950735724	0.18965859896060946	0.28858212557965446	-0.46742899451587494	0.1582739558899284	-0.8751427048883305	-0.05971528414341937	2164	0.06693335907251385	0.0
0009982	0.10344401857012825	0.017243033195264067	0.059025965059128015	0.14786207208112848	1.074620177343823	0.14213446047450262	0.7084818071615043	1.440758547526142	2164	0.01637410987504051	1.120552539646269e-10
0010181	1.1948495170408637	0.020357374469150407	1.1424089204083323	1.2472901136733952	-7.096343063578528	0.16783951873898098	-7.528697663850143	-6.6639884633069135	2160	0.6148457350213542	0.0
0015031	0.43464083212135374	0.03134127970950386	0.3539056955896718	0.5153759686530357	-1.9522297654490304	0.2583464191969611	-2.6177301413004024	-1.2867293895976586	2164	0.08168867414839609	0.0
0015035	0.6911511760921121	0.0298304072364659	0.6143080470509759	0.7679943051332483	-4.3612223156048255	0.24597344084136494	-4.9948498992121815	-3.7275947319974696	2155	0.19957434347043324	0.0
0015074	0.7333169801771775	0.04248228894003124	0.623882603867657	0.842751356486698	-4.207259259005657	0.35078630496833807	-5.110884780604096	-3.3036337374072176	2077	0.12556714799188617	0.0
0015078	0.2600395654194735	0.028695946649276435	0.1861188068509374	0.33396032398800957	-0.9655985877433184	0.23672593560836047	-1.5754045978704552	-0.35579257761618177	2117	0.037375274542985504	0.0
0015136	-0.0017171394696778126	0.0018507955447508568	-0.006484788792956019	0.0030505098536003942	0.016075140730053165	0.015261842986590644	-0.023239366803404334	0.055389648263510664	2150	0.000400576964090793	1.4218906239915023
0015297	0.3920777951140771	0.035305044892610535	0.30113199947071234	0.48302359075744183	-1.910173179166518	0.2913819350628186	-2.660773043888339	-1.1595733144446971	2099	0.05554606623299907	0.0
0015450	0.12665065084901397	0.013970094871019401	0.09066368646126799	0.16263761523675996	0.12397182605966317	0.11515560370291046	-0.1726690090790342	0.42061266119836055	2164	0.036623228124746166	0.0
0015562	0.823149598402884	0.03997769794423873	0.7201670484985251	0.926132148307243	-4.946968488807691	0.3296360186474447	-5.796110872843509	-4.097826104771873	2137	0.16567575596824446	0.0
0015739	-0.0017171394696778126	0.0018507955447508568	-0.006484788792956019	0.0030505098536003942	0.016075140730053165	0.015261842986590644	-0.023239366803404334	0.055389648263510664	2150	0.000400576964090793	1.4218906239915023
0015934	0.03317482533948985	0.0024334938588304184	0.02690614515914269	0.03944350551983701	1.804971823803959	0.02005930933241354	1.7532990429636617	1.8566446046442562	2164	0.07915655623460949	0.0
0015935	-0.0011507178382828306	0.002131070450342594	-0.006640355318365354	0.004338919641799692	1.8041697653729507	0.01756643075858564	1.758918639738834	1.8494208910070673	2164	0.00013484281852504942	1.1694099292472133
0015937	0.0794594834479381	0.009407896989861943	0.05522474080205374	0.10369422609382246	0.5613919254910124	0.07754937009696143	0.3616247481212397	0.761159102860785	2164	0.03194128453486289	0.0
0015949	0.07473863568031078	0.012890105362952856	0.04153372426534422	0.10794354709527734	0.03761626394413309	0.10625923635796913	-0.2361075289139954	0.31134005680226157	2160	0.015339544142356054	5.071796316258315e-10
0015986	0.09585568762964627	0.00998260830678853	0.07014048863135902	0.12157088662793353	1.2065624757108795	0.08240126209710727	0.9942968245487311	1.4188281268730278	2096	0.04217519645736023	0.0
0016020	0.8949701625769012	0.015088439343431067	0.8561023428282227	0.9338379823255797	-2.0554643429511623	0.12437412612937848	-2.375852091860441	-1.7350765940418833	2164	0.6193839128072356	0.0
0016149	-0.01777681009327888	0.019715906728258605	-0.06856498582527304	0.03301136563871528	0.8057502219821393	0.1625376916935695	0.38705312817950427	1.2244473157847744	2161	0.00037640727730958723	1.4040224872903773
0016226	0.4454328572933086	0.027843617957612126	0.3737076974344998	0.5171580171521175	-1.8896248418709114	0.2297125109553418	-2.4813642700918717	-1.297885413649951	2143	0.10677231844645818	0.0
0016301	0.8326547008736591	0.03225136081728796	0.7495751954083253	0.9157342063389929	-5.090988343926046	0.26600955395526205	-5.776228954914801	-4.405747732937291	2145	0.23724483846384037	0.0
0016310	0.8126520528086493	0.034226043536612044	0.7244857646583367	0.9008183409589618	-4.531142237833209	0.28217213975103095	-5.258017669831865	-3.8042668058345535	2158	0.20728360777579735	0.0
0016434	0.010114742329010617	0.006024860992983009	-0.005405299588913615	0.02563478424693485	-0.06284252330704947	0.049662977329691424	-0.19077435290833455	0.06508930629423564	2164	0.001301949375102418	0.16624333529729718
0016462	0.0739064625979553	0.017105615275938145	0.02984239764713864	0.11797052754877196	-0.37759234111492357	0.14102914790461807	-0.7408834261172197	-0.014301256112627392	2153	0.008603877877282673	6.898997769733128e-06
0016491	1.6923653326000243	0.01922262881241638	1.6428478407792397	1.7418828244208089	-9.759046609108744	0.15845228297216585	-10.167219690045043	-9.350873528172444	2164	0.781904493625288	0.0
0016616	1.2364095034203195	0.02788099041210796	1.1645880721187294	1.3082309347219097	-8.657549649472811	0.23014536258751986	-9.250404103498262	-8.06469519544736	2119	0.4815804151758766	0.0
0016620	0.40114602011414685	0.01679282582080711	0.35788770079974774	0.44440433942854596	-1.9318424529194402	0.13842339748776214	-2.2884211248479156	-1.5752637809909649	2164	0.2088218747465288	0.0
0016740	0.6688664200007383	0.016177304521384838	0.6271936835536509	0.7105391564478256	-3.092062181605421	0.1333496504959638	-3.4355708812830237	-2.748553481927818	2164	0.44155861957668774	0.0
0016746	1.3846237819950296	0.026582965118319462	1.3161460638502387	1.4531015001398204	-8.507917642734784	0.21915088549017192	-9.072450323757467	-7.943384961712101	2161	0.5568594423306368	0.0
0016747	1.393363964031086	0.026617807816379256	1.324796491096093	1.461931436966079	-9.38992992097738	0.21966776510370123	-9.955794083884514	-8.824065758070246	2134	0.562416648746283	0.0
0016757	1.003818719124403	0.026388626330070043	0.9358416176981426	1.0717958205506635	-5.338367691104917	0.21761180011621667	-5.898935688204292	-4.777799694005543	2158	0.40161446332318895	0.0
0016779	0.8563493736676897	0.030749481234132195	0.7771387100085652	0.9355600373268143	-5.53755697332109	0.2537085787253816	-6.1911102721176725	-4.884003674524507	2125	0.2675722986407365	0.0
0016783	0.68356488355049	0.023472205571275804	0.6231004819988836	0.7440292851020965	-4.674768923671758	0.1936636347990678	-5.173646446914157	-4.175891400429359	2139	0.28411325071645377	0.0
0016787	1.2178000022573872	0.01784432037701337	1.1718330329662008	1.2637669715485735	-5.953271761830194	0.14709087552053085	-6.332177857171081	-5.574365666489306	2164	0.682967487663249	0.0
0016788	1.0764127733304285	0.031026974093314064	0.9964872880660515	1.1563382585948054	-7.535408492544068	0.25646594501341813	-8.196064766898633	-6.874752218189503	2057	0.3693592840219131	0.0
0016853	1.2828838877002164	0.0298048415697906	1.2061066158164357	1.3596611595839971	-8.89956215617573	0.24583824409263388	-9.532841472958355	-8.266282839393105	2148	0.4633232703219613	0.0
0016874	0.8214396269520601	0.024448680755741685	0.7584598253252695	0.8844194285788507	-5.135488832258758	0.20153067091961144	-5.654631840547678	-4.616345823969839	2164	0.343029058454289	0.0
0016879	0.16397049808331798	0.015972177878035742	0.1228261678694979	0.20511482829713806	-1.1654010955793264	0.13165046216798	-1.504532686124043	-0.8262695050346098	2150	0.046769918953288414	0.0
0016887	0.7993928243593349	0.018545906677539623	0.7516185687579928	0.847167079960677	-2.2914529376461434	0.1528740570044585	-2.6852565084896285	-1.8976493668026584	2164	0.4621768299841321	0.0
0016987	1.690363308453535	0.02875062256247159	1.6163017047326083	1.7644249121744617	-11.572779506508944	0.23700753765545615	-12.1833109235094	-10.962248089508488	2163	0.6153251324754598	0.0
0017148	0.1241189052031535	0.02162185512370807	0.06842100640448151	0.17981680400182548	-0.809350952948232	0.17835638240443025	-1.2687969940220443	-0.3499049118744197	2122	0.015305780952418635	7.748974795163122e-10
0017150	0.24386968641371337	0.022444765528338947	0.18605197041271224	0.3016874024147145	-1.619906777170977	0.18534653943198084	-2.0973594627477596	-1.1424540915941943	2085	0.05363577245307327	0.0
0018364	0.30173769779535997	0.016195165257012183	0.26001895209329656	0.3434564434974234	-2.2177590711105815	0.1336365272207693	-2.562006765231283	-1.8735113769898797	2101	0.1419088165213852	0.0
0019264	0.44842580725168524	0.017404127876949387	0.4035927738406636	0.49325884066270687	-3.513497649339252	0.14367362712967927	-3.8836009128253055	-3.143394385853198	2086	0.2415917079526143	0.0
0019277	-0.013212351958887517	0.0161993754489847	-0.0549419431154721	0.028517239197697067	0.2589232506986465	0.1336129959907063	-0.08526382697341295	0.603110328370706	2106	0.000316068126680058	1.3452427170375856
0019430	0.2857060101824742	0.017740067692318943	0.2400075958070606	0.3314044245578878	-2.1806014253740997	0.14640383837353707	-2.557737713024331	-1.8034651377238682	2090	0.11049578768675883	0.0
0019843	0.0031915868129018246	0.005389488397412022	-0.010691735298831544	0.017074908924635195	1.0775893460175694	0.04442559594504209	0.963149010863141	1.192029681171998	2164	0.00016217806446505723	0.7999120096381687
0022625	-0.0015908436464515635	0.0015272297381439686	-0.005524987451910426	0.0023433001590072995	1.6209913329456955	0.012588966940649943	1.5885621541065813	1.6534205117848098	2164	0.0005016174748024849	1.4988043411534098
0022627	0.03884504079699486	0.008735295136468578	0.016342920525451804	0.06134716106853792	0.7099257254305276	0.07200510764246046	0.5244405681435494	0.8954108827175057	2164	0.009063710831909266	3.408829187812046e-06
0022857	1.3332821883852235	0.01872883700315367	1.2850367042650996	1.3815276725053474	-6.755593173751473	0.15438195314089462	-7.153281085042417	-6.357905262460529	2164	0.700961396416442	0.0
0030170	1.0295546691951674	0.01632938530191435	0.987490172657436	1.0716191657328986	-5.486398833793103	0.13460325358564762	-5.833136815029731	-5.139660852556475	2164	0.6477221765834551	0.0
0030261	0.3502633829718854	0.022844362125700304	0.29141630613608144	0.4091104598076894	-2.1200392113153366	0.18833333462236887	-2.6051858813025586	-1.6348925413281143	2104	0.1005903324970554	0.0
0030488	0.057999219728326716	0.020249776320010935	0.005835795927978546	0.11016264352867489	-0.20984584156327257	0.16732718853585174	-0.6408806792316266	0.22118899610508153	2081	0.003930420611456653	0.005393469943951956
0030955	0.27935184199102026	0.015311522321632885	0.23990936049049394	0.31879432349154657	-2.1505627635916436	0.12653411387182512	-2.476514640925465	-1.824610886257822	2074	0.13841268140215557	0.0
0030976	0.8566316108932887	0.025349254726739594	0.7913319307172074	0.9219312910693699	-5.589342756296536	0.20923443722698506	-6.128330666593249	-5.050354845999823	2125	0.3497659433484245	0.0
0031167	0.10291554429710845	0.01727423752257728	0.058417108438949365	0.14741398015526752	-0.014153413609677368	0.1423723651196227	-0.38090462615782544	0.3525977989384707	2159	0.016189208402925148	1.536011318137298e-10
0032259	1.0395499299262672	0.03527226780043663	0.9486885680723424	1.1304112917801918	-6.425100496751907	0.29090359067151494	-7.174468146321729	-5.6757328471820845	2139	0.2889958253025704	0.0
